1,3,4,5,7,8,6,2
"V","ZCFA1SDH001130824","IVECO","DAILY","0%","","","AKS489"
"V","","AIXAM","GT","0%","","","AKW888"
"C","WDB9034111P623323","MERCEDES","SPRINTER","100%","","","AL261HN"
"V","VSKJVNR20U0273483","NISSAN","TERRANO","0%","","27/09/1996","AL355HD"
"V","VSKJVNR20U0291231 ","NISSAN","TERRANO","0%","","","AL383YM"
"C","VWAL3544VSA385172","NISSAN","L35","100%","","","AL399HN"
"V","","FIAT","500","0%","","","AL563GT"
"V","JT1P0LN6504022220","TOYOTA","HILUX","0%","","12/05/1989","AL629521"
"V","","FIAT","MOBILVETTA","0%","","","AL631HN"
"V","","LANCIA","Y10","0%","","","AL648674"
"V","","TOYOTA","LANDCRUISER","0%","","","AL649969"
"C","VWAL3544VSA384342","NISSAN","L35","100%","","","AL649KZ"
"V","","AIXAM","GT","0%","","","AL657193"
"V","ZAJ520GA490B00006","FORD","TRANSIT","0%","","","AL660179"
"V","WDB1704351F006177","MERCEDES","SLK","0%","","","AL687FS"
"V","ZFFKA35B000095599","FERRARI","348","0%","","","AL690HW"
"V","ZFA14600007797606","FIAT","UNO","0%","","","AL691894"
"A","","FIAT","ADRIA MOBIL","0%","","","AL708173"
"V","WDB2010241A108804","MERCEDES","190","0%","","","AL713156"
"V","WF0AXXGBVAMM85794","FORD","TRANSIT","0%","","","AL727995"
"V","WVWZZZ31ZPB015484","VOLKSWAGEN","PASSAT","0%","","","AL735630"
"V","WF0AXXGBVATG43685","FORD","TRANSIT","0%","","","AL855HM"
"V","JT132LNB809025068","TOYOTA","HILUX","0%","","","AL905HD"
"C","WDB9034631P614396","MERCEDES","SPRINTER","100%","","","AL998ZY"
"V","ZCFA75A0002169456","IVECO","EUROCARGO","0%","","","AM419JZ"
"V","ZLA84000001072016","LANCIA","YPSILON","0%","","","AM440JW"
"V","WDB1240411B354694","MERCEDES","CLASSE E","0%","","","AM668MX"
"V","WVWZZZ1HZVW422784","VOLKSWAGEN","GOLF","0%","","","AM764RP"
"V","ZCFC3570005104387","IVECO","DAILY","0%","","","AM877JR"
"V","","ALFA ROMEO","145","0%","","","AN044CW"
"V","WVWZZZ1EZVK008805","VOLKSWAGEN","AMAROK","0%","","","AN054HL"
"V","ZFA17600002452521","FIAT","PUNTO","0%","","","AN095PC"
"V","ZFA17600004459333","FIAT","PUNTO","0%","","","AN191GS"
"V","","FIAT","PUNTO","0%","","","AN204GT"
"V","WVWZZZ6NZVW182452","VOLKSWAGEN","POLO","0%","","","AN213GR "
"V","WV1ZZZ70ZVH104734","VOLKSWAGEN","TRANSPORTER","0%","","29/04/1999","AN315ML"
"V","","FIAT","UNO","0%","","","AN338FZ"
"V","ZFA18500000068495","FIAT","MAREA","0%","","","AN341HM"
"V","VF31CHDZE51562475","PEUGEOT","106","0%","","","AN698BE"
"C","TO13040831TO RIP.DU","MERCEDES","VITO","100%","","","AN699ME"
"V","ZFA17000000965494","FIAT","500","0%","","13/06/1997","AN710ER"
"V","","FIAT","PANDA","0%","","","AN876FZ"
"V","JHMEJ93400S111981 ","HONDA","CIVIC","0%","","","AN973FY"
"V","","LAMBORGHINI","SLH 674","0%","","","AO005274"
"V","","TOYOTA","4 RUNNER","0%","","","AO188291"
"C","ZCFA1AD000208639S","IVECO","EUROCARGO","100%","","","AO226829"
"V","","AIXAM","GT","0%","","","AOOOOOOO"
"V","","FIAT","SEICENTO","0%","","01/01/1998","AP002GC"
"V","VF1357K0F16243055","RENAULT","CLIO","0%","","","AP027ST"
"V","","AIXAM","GT","0%","","","AP037GJ"
"V","","FIAT","PANDA","0%","","30/09/1997","AP067BB"
"V","JHMEJ93300S152327 ","HONDA","CIVIC","0%","","","AP102WE"
"V","VF37EDHYE32311929","PEUGEOT","306","0%","","","AP121TZ"
"V","","FIAT","PUNTO","0%","","","AP178RV"
"V","ZFA23000005535023","FIAT","DUCATO","0%","","","AP346FR"
"V","","CITROEN","BERLINGO'","0%","","","AP370FZ"
"V","JT1VOLJ7009057517","TOYOTA","LANDCRUISER","0%","","01/01/1992","AP384TH"
"V","VF31CHDZE52073622","PEUGEOT","106","0%","","","AP387TV"
"V","","FIAT","PUNTO","0%","","","AP403TC"
"V","","AIXAM","GT","0%","","","AP440FV"
"V","WFOBXXGAJBVP56606","FORD","FIESTA","0%","","","AP459SX"
"V","WF0AXXCPVAVE52382","FORD","TRANSIT","0%","","","AP515VB"
"V","WVWZZZ1JZXW113116","VOLKSWAGEN","GOLF","0%","","","AP813FV"
"V","VSEETV03V01205694 ","SUZUKI","VITARA","0%","","","AP866TX"
"V","VSSZZZ6KZVR231521","SEAT","CORDOBA","0%","","","AP931FY"
"V","","LAMBORGHINI","854DT","0%","","","AP953V"
"V","ZAR91600006042282","ALFA ROMEO","GTV","0%","","","AP962FJ"
"V","","NISSAN","TERRANO","0%","","","AP980SX"
"V","","AIXAM","GT","0%","","","APP FITTIZIO"
"V","","AIXAM","GT","0%","","","APP LUNGO"
"V","ZFA14600009061412","FIAT","UNO","0%","","","AQ312346"
"V","","AIXAM","GT","0%","","","AR093YT"
"V","","FIAT","PUNTO","0%","","","AR152SE"
"V","ZAR93000004133074","ALFA ROMEO","145","0%","","","AR219XZ"
"V","WF0BXXWPRBVK06913","FORD","KA","0%","","","AR446YL"
"V","WVWZZZ1EZVK016017","VOLKSWAGEN","GOLF","0%","","","AR447KH"
"V","","FIAT","500L","0%","","","AR56CDM"
"V","","FIAT","CAMPAGNOLA","0%","","","AR76 1107"
"C","","NEW HOLLAND","TS110","0%","","","AR773G"
"V","ZFA17000001112825","FIAT","500","0%","","01/06/1998","AR850YT"
"V","","ALFA ROMEO","147","0%","","","AS213DG"
"V","","FIAT","PANDA","0%","","","AS431ZA"
"V","","ALFA ROMEO","147","0%","","","AS58GKJ"
"V","","FIAT","PUNTO","0%","","","AS636ZK"
"V","WF0AXXGBVAVR92519","FORD","TRANSIT","0%","","","AS640ZX"
"V","ZFA17600004474255","FIAT","PUNTO","0%","","","AS645LX"
"V","VSA63806413049152","MERCEDES","VIANO","0%","","","AS709ZC"
"V","VSA63817413063307","MERCEDES","VITO","0%","","27/06/1996","AS792ZG"
"V","","AIXAM","GT","0%","","","AS794ZY"
"V","","AIXAM","GT","0%","","","AS867ZB"
"V","ZFA17600004529322","FIAT","PUNTO","0%","","","AS907ZC"
"V","VSKKVNR20U0205527 ","NISSAN","TERRANO","0%","","","AS928ZV"
"V","","AIXAM","GT","0%","","","ASASA"
"V","","AIXAM","GT","0%","","","ASDAS"
"V","","AIXAM","GT","0%","","","ASSSS"
"V","","ALFA ROMEO","145","0%","","","AT020KA"
"V","ZFA18300000030930","FIAT","BARCHETTA","0%","","23/10/1997","AT038BM"
"V","","LANCIA","YPSILON","0%","","","AT049CH"
"V","WVWZZZ6NZWY240403","VOLKSWAGEN","POLO","0%","","30/03/1998","AT128DH"
"V","ZFA17600002560729","FIAT","PUNTO","0%","","30/09/1997","AT134BB"
"V","ZFA17600002639660","FIAT","PUNTO","0%","","","AT137DH"
"V","ZLA84000001018702","LANCIA","YPSILON","0%","","","AT142AT"
"V","","AIXAM","GT","0%","","","AT218AD"
"V","WDB9034621P680091","MERCEDES","SPRINTER","0%","","","AT281ST"
"V","","MERCEDES","184","0%","","","AT282311"
"V","WVWZZZ7MZWV020939","VOLKSWAGEN","SHARAN","0%","","","AT294BY"
"V","","ALFA ROMEO","147","0%","","","AT313264"
"V","VF31CHDZE52027488","PEUGEOT","106","0%","","","AT321KJ"
"V","ZFA141A0001445786","FIAT","PANDA","0%","","05/03/1998","AT330EF"
"V","ZFA141A0004936387","FIAT","PANDA","0%","","","AT341682"
"V","","FIAT","PANDA","0%","","","AT445RR"
"V","VSESJS00V00201584","SUZUKI","SAMURAI","0%","","","AT455JJ"
"V","","AIXAM","GT","0%","","","AT490KJ"
"V","VF31CKFXT52007304","PEUGEOT","106","0%","","","AT495DP"
"V","WF0AXXGAJAVJ95912","FORD","FIESTA","0%","","","AT534JK"
"C","VWAKEO558VA777218","NISSAN","TRADE","100%","","01/01/1998","AT537DE"
"V","WDB9034621P757170","MERCEDES","SPRINTER","0%","","27/11/1997","AT595AT"
"V","VSEETV02V01206193","SUZUKI","VITARA","0%","","","AT631EE"
"V","WBACH71040LA31411","BMW","Z3","0%","","","AT720ZT"
"V","ZFA17600005261394","FIAT","PUNTO","0%","","05/07/1997","AT740AK"
"V","","AIXAM","GT","0%","","","AT783DE"
"V","WOLOOOO75V4393116","OPEL","TIGRA","0%","","","AT802GL"
"V","ZAPS8500000150565","PIAGGIO","PORTER","0%","","","AT818CG"
"V","ZFA141A0001354698","FIAT","PANDA","0%","","17/09/1997","AT830AP"
"V","WBSBG91040EW39694","BMW","SERIE 3","0%","","","AT837NB "
"V","ZLA84000001170085","LANCIA","YPSILON","0%","","","AT857AH"
"V","WBACE31060EU48435","BMW","SERIE 3","0%","","01/01/1997","AT916KA "
"R","ZFA23000005377960","FIAT","CAMPER","0%","","01/11/1997","AT983AS"
"V","ZLA84000001227169","LANCIA","YPSILON","0%","","","AT985KC"
"V","W0L000053V2277905","OPEL","ASTRA","0%","","","AT988AF"
"V","W0L0SBF68W4066957","OPEL","CORSA","0%","","","AT990BS"
"V","","AIXAM","GT","0%","","","ATTESA "
"V","3C4NJCCH5JT127238","JEEP","COMPASS","0%","","","ATTESA LIBRETTO STRANIERO"
"V","","AIXAM","GT","0%","","","ATTESA POINT "
"V","","AIXAM","GT","0%","","","ATTESA POL"
"V","","AIXAM","GT","0%","","","ATTESA POLIZZA MONCALVO"
"V","","AIXAM","GT","0%","","","ATTESA PRATICA"
"V","","SUBARU","IMPREZA","0%","","20/02/2002","ATTESA TARGA"
"V","","FIAT","SEICENTO","0%","","","ATTESA TARGA "
"V","","AIXAM","GT","0%","","","ATTESA TARGA  500"
"V","","PEUGEOT","208","0%","","","ATTESA TARGA 208 "
"V","","PEUGEOT","407","0%","","","ATTESA TARGA 407"
"V","","AUDI","A6","0%","","","ATTESA TARGA A6"
"V","","ALFA ROMEO","166","0%","","","ATTESA TARGA ALFA ROMEO 166 "
"V","","AIXAM","GT","0%","","","ATTESA TARGA AUDI"
"V","","BMW","SERIE 3 CABRIO","0%","","","ATTESA TARGA BMW"
"V","","CITROEN","C3","0%","","","ATTESA TARGA C3"
"V","","CITROEN","C4","0%","","","ATTESA TARGA C4"
"V","","CITROEN","C1","0%","","","ATTESA TARGA CITROEN"
"V","","DACIA","DUSTER","0%","","01/01/2018","ATTESA TARGA DUSTER "
"V","","MERCEDES","CLASSE G","0%","","","ATTESA TARGA E MODELLO"
"V","","FIAT","PUNTO","0%","","","ATTESA TARGA FIAT PUNTO"
"V","","HYUNDAI","GETZ","0%","","","ATTESA TARGA GETZ"
"V","","ALFA ROMEO","GIULIETTA","0%","","","ATTESA TARGA GIULIETTA"
"V","","ISUZU","DMAX","0%","","","ATTESA TARGA ISUZU"
"V","","AIXAM","GT","0%","","","ATTESA TARGA JEEP"
"V","","DACIA","JOGGER","0%","","","ATTESA TARGA JOGGER"
"V","","AIXAM","GT","0%","","","ATTESA TARGA MANODOPERA"
"V","","AIXAM","GT","0%","","","ATTESA TARGA NN LEGGIBILE"
"V","JMB0NV440XJ000598 ","MITSUBISHI","PAJERO","0%","","","ATTESA TARGA PAJERO"
"V","","FIAT","PANDA","0%","","","ATTESA TARGA PANDA GG"
"V","","FIAT","PUNTO","0%","","","ATTESA TARGA PUNTO"
"V","","JEEP","RENEGADE","0%","","","ATTESA TARGA RENEGADE "
"V","","FIAT","SEICENTO","0%","","01/01/2002","ATTESA TARGA SEICENTO "
"V","","VOLKSWAGEN","T-ROC","0%","","","ATTESA TARGA TROC"
"V","","MERCEDES","VITO","0%","","01/01/2001","ATTESA TARGA VITO"
"V","","VOLKSWAGEN","PASSAT","0%","","","ATTESA TARGA VW"
"V","","BMW","X1","0%","","","ATTESA TARGA X1"
"V","","BMW","X2","0%","","","ATTESA TARGA X2"
"V","","LANCIA","YPSILON","0%","","","ATTESA TARGA Y"
"V","","LANCIA","YPSILON","0%","","","ATTESA TARGA Y "
"V","ZLA84000001273276","LANCIA","YPSILON","0%","","","AV023NH"
"V","","LANCIA","YPSILON","0%","","","AV025ND"
"V","WVWZZZ1JZXW139280","VOLKSWAGEN","GOLF","0%","","","AV040NK"
"V","","FIAT","PANDA","0%","","","AV066NE"
"V","ZLA84000001176095","LANCIA","YPSILON","0%","","","AV149MC"
"V","VF1557K0F17113674","RENAULT","CLIO","0%","","","AV175NC"
"V","W0L0SBF08W4392178","OPEL","CORSA","0%","","","AV192SD"
"V","","FIAT","SEICENTO","0%","","","AV194SC"
"V","VF1KC0EAF16814337","RENAULT","KANGOO","0%","","09/01/1998","AV225NE"
"V","VF35BD9BD60058760","PEUGEOT","PARTNER","0%","","","AV231NC"
"V","ZFA17600004763321","FIAT","PUNTO","0%","","","AV262TY"
"V","ZFA17600005248653","FIAT","PUNTO","0%","","","AV352PV"
"V","WFOBXXWPRBVD42811","FORD","KA","0%","","","AV413ND"
"V","ZFA141A0001425108","FIAT","PANDA","0%","","01/01/1998","AV517NL"
"V","VF31CNFWE52008819","PEUGEOT","106","0%","","09/10/1997","AV650NB"
"V","WBACJ51080AS19415","BMW","SERIE 3","0%","","","AV674NB"
"V","AV675ND","AUDI","A3","0%","","19/12/2007","AV675ND"
"V","WAUZZZ8LZVA117686","AUDI","A3","0%","","","AV697AC"
"V","","VOLKSWAGEN","BORA","0%","","","AV769NH"
"V","JT133LNG800003278","TOYOTA","HILUX","0%","","","AV805MT"
"V","VSEETV03V01204702","SUZUKI","VITARA","0%","","","AV814CA"
"V","ZFA23000005551783","FIAT","DUCATO","0%","","18/09/1998","AV878YA"
"V","WVWZZZ6NZWY164164","VOLKSWAGEN","POLO","0%","","","AV913ND"
"V","WVWZZZ6NZXY036275","VOLKSWAGEN","POLO","0%","","","AV990NJ"
"C","","FARMER","308C","100%","","","AW172T"
"V","","FIAT","SEICENTO","0%","","","AW228MG"
"V","ZFA17600001060786","FIAT","PUNTO","0%","","","AW246KM"
"V","","FIAT","PUNTO","0%","","","AW330NK"
"V","WBADD31070BU47321","BMW","SERIE 5 ","0%","","","AW390LK"
"V","VF7MFKFXF65196519","CITROEN","BERLINGO'","0%","","","AW443KX"
"V","ZCFC3570105186742","IVECO","DAILY","0%","","","AW457MR"
"V","ZLA84000001290643","LANCIA","YPSILON","0%","","","AW589MB"
"V","VF31CNFXE52092949","PEUGEOT","106","0%","","","AW611JW"
"V","VF622ACA0A0007259","RENAULT TRUKS","SERIE T","0%","","","AW646LB"
"V","WDB1704451F068644","MERCEDES","SLK","0%","","","AW664JW"
"V","WDB9034121P797743","MERCEDES","SPRINTER","0%","","","AW700KZ"
"V","WVWZZZ1JZXD130029","VOLKSWAGEN","GOLF","0%","","","AW702NF"
"V","KMHAB51GPWU045515","HYUNDAI","ATOS","0%","","","AW705KD"
"V","ZFA23000005553913","FIAT","DUCATO","0%","","","AW711KZ"
"V","","FIAT","DUCATO","0%","","","AW745EB"
"V","","FIAT","SEICENTO","0%","","","AW812LT"
"V","ZLA84000001311755","LANCIA","YPSILON","0%","","","AW833MD"
"V","","OPEL","ASTRA","0%","","","AW874NM"
"C","","ALFA ROMEO","147","100%","","","AW875K"
"V","WVWZZZ1JZWB027007","VOLKSWAGEN","GOLF","0%","","","AW903KY"
"V","ZFA18500000197319","FIAT","MAREA","0%","","","AW909KS"
"V","WVWZZZ1JZXB056199","VOLKSWAGEN","GOLF","0%","","","AW927NP"
"V","VWAL3514XWA403468","NISSAN","350Z","0%","","","AW961LA"
"V","VF1C0660517559952","RENAULT","TWINGO","0%","","","AW961LC"
"V","YCMAXXBAJAVD83611 ","MAZDA","2","0%","","","AW968NL"
"V","","SUBARU","FORESTER","0%","","","AX073XX"
"V","","JOHN DEERE","MR 7720 BD","0%","","","AX616T"
"V","","LAMBORGHINI","SLH 674","0%","","","AX774W"
"V","ZFA18200004594211ZFA18200004594211","FIAT","BRAVA","0%","","","AX976LL"
"V","WF0BXXWPRBWR37078","FORD","KA","0%","","","AY063VY"
"V","","FIAT","ULYSSE","0%","","","AY362NK"
"V","VF1FDACD518800427","RENAULT","MASTER","0%","","","AY385MV"
"V","","AIXAM","GT","0%","","","AY454Y"
"V","KMFXKN7APWU188532","HYUNDAI","GRACE H100","0%","","","AY470MZ"
"V","","VOLKSWAGEN","GOLF","0%","","","AY562NN"
"V","JHLRD1740WC263170","HONDA","CRV","0%","","","AY589NM"
"V","WDB9034631P795209","MERCEDES","SPRINTER","0%","","","AY670NB"
"V","WVWZZZ1EZTK021754","VOLKSWAGEN","GOLF","0%","","","AY684NL"
"V","","AIXAM","GT","0%","","","AY789DM"
"V","WV1ZZZ70ZXH040141","VOLKSWAGEN","TRANSPORTER","0%","","","AZ292PR"
"V","S001449CN110806","CNH","SA S3C6T1","0%","","","AZ454AZ"
"C","ZCFA1ED0002266559","IVECO","EUROCARGO","100%","","","AZ563YS"
"V","","TOYOTA","4 RUNNER","0%","","","AZ649SR"
"V","JHMEK3360WS026887","HONDA","CIVIC","0%","","","AZ739SG"
"V","WDB9034131P802779","MERCEDES","SPRINTER","0%","","","AZ757BF"
"V","WVWZZZ1JZXW223830","VOLKSWAGEN","GOLF","0%","","","AZ821DD"
"V","","LAMBORGHINI","SLH 674","0%","","","AZ854Z"
"V","ZFA23000005584708","FIAT","DUCATO","0%","","","AZ944BZ"
"V","WAUZZZFY6J2146369","AUDI","Q5","0%","","","B105ROY"
"V","WF0AXXGBVAWB29113","FORD","TRANSIT","0%","","01/12/2008","BA003LB"
"V","MMBCNK740XD021783","MITSUBISHI","L200","0%","","","BA013CK"
"V","ZFA18200004764301","FIAT","BRAVA","0%","","","BA022JT"
"V","WAUZZZ8DZWA276221","AUDI","A4","0%","","","BA023DF"
"C","","IVECO","EUROCARGO","100%","","","BA041FN"
"V","WF0AXXBAJAWB22907","FORD","FIESTA","0%","","","BA056KY"
"V","JHLRD1850WC213567","HONDA","CRV","0%","","","BA068FL"
"C","MMBJNK740WD044642","MITSUBISHI","L200","100%","","17/04/1998","BA089DX"
"V","ZFA141A0001490950","FIAT","PANDA","0%","","","BA117CZ"
"V","","SUZUKI","SAMURAI","0%","","","BA177LA"
"V","WF0BXXBAJBVU87246","FORD","FIESTA","0%","","","BA238EC"
"V","TSMMAA44S00332150 ","SUZUKI","SWIFT","0%","","","BA262KZ"
"C","WV1ZZZ9KZXR518333","VOLKSWAGEN","CADDY","100%","","","BA275DH"
"C","ZCFA80A0002215054","IVECO","EUROCARGO","0%","","29/01/1999","BA327TM"
"V","","FIAT","PUNTO","0%","","","BA333DM"
"V","","AIXAM","GT","0%","","","BA376CZ"
"V","ZLA84000001375769","LANCIA","YPSILON","0%","","","BA414NB"
"V","WF0BXXWPRBWM80875","FORD","KA","0%","","","BA512DJ"
"V","JT171SC1000175534","TOYOTA","RAV4","0%","","","BA550DZ"
"V","","FIAT","SEICENTO","0%","","","BA556JA"
"V","","FORD","B-MAX","0%","","","BA592KV"
"V","VF1FDBEH519442462","RENAULT","MASTER","0%","","","BA610CH"
"V","","FIAT","DUCATO","0%","","","BA644CP"
"V","","MASSEY","FERGUSON","0%","","","BA727F"
"C","ZFA23000005613035","FIAT","DUCATO","0%","","25/11/1998","BA788PP"
"V","","FIAT","DUCATO","0%","","","BA793KS"
"V","VSEETV01V01206195","SUZUKI","VITARA","0%","","","BA931KZ"
"V","ZFA18700000141890","FIAT","SEICENTO","0%","","","BA965CH"
"V","","VOLKSWAGEN","GOLF","0%","","","BB"
"V","","VOLKSWAGEN","TIGUAN","0%","","","BB000BB"
"V","ZLA84000001381762","LANCIA","YPSILON","0%","","","BB054MF"
"V","","FIAT","PUNTO","0%","","","BB103SM"
"V","","FIAT","SEICENTO","0%","","","BB117SB"
"V","","AIXAM","GT","0%","","","BB123BB"
"V","VF7S1HDZF56835950","CITROEN","SAXO'","0%","","01/02/2002","BB147JV"
"V","ZCFA75A1002276874","IVECO","EUROCARGO","0%","","","BB208WE"
"V","","VOLKSWAGEN","CADDY","0%","","","BB222BB"
"V","ZFA17800000770344","FIAT","PALIO","0%","","","BB225MP"
"V","ZLA84000001376363","LANCIA","YPSILON","40%","","","BB256SB"
"V","WF0HXXGBVHWA15994","FORD","TRANSIT","0%","","04/03/1999","BB328SF"
"V","SJNEAAK11U3137721","NISSAN","MICRA","0%","","","BB332MC"
"V","","AUDI","Q3","0%","","","BB333NN"
"V","","LANCIA","YPSILON","0%","","01/01/1999","BB351FV"
"V","ZFA17600004880351","FIAT","PUNTO","0%","","","BB356SE "
"V","VF7S0HDZF56557954","CITROEN","SAXO'","0%","","22/12/1998","BB364FT"
"C","ZFA23000005662796","FIAT","DUCATO","100%","","30/03/1999","BB391PX"
"V","WDB9034621P846157","MERCEDES","SPRINTER","0%","","","BB434JT"
"V","1J4FJN8M5VL566103","JEEP","CHEROKEE","0%","","","BB436NV"
"V","WF0AXXGAJAWR14829","FORD","FIESTA","0%","","","BB451SK"
"V","MMBJNK740XD032643 ","MITSUBISHI","L200","0%","","","BB459JB"
"C","","RENAULT","V.I.","100%","","09/04/1999","BB470SP"
"V","WVWZZZ1JZXD378780","VOLKSWAGEN","GOLF","0%","","","BB550LZ"
"V","WVWZZZ1JZXD509232","VOLKSWAGEN","GOLF","0%","","","BB590MJ"
"V","ZFA141A0001588445","FIAT","PANDA","0%","","","BB594MW"
"V","VF1FDACD520091286","RENAULT","MASTER","0%","","","BB609NJ"
"V","","FIAT","PANDA","0%","","","BB666BB"
"V","WOL0TGF48X5150815","OPEL","ASTRA","0%","","","BB683SG"
"V","W0L0SBF25X3018714","OPEL","COMBO","0%","","","BB800MM"
"V","VF1KC0EAG19626271","RENAULT","KANGOO","0%","","02/03/1999","BB915NC"
"V","VF31CKFXE52375365","PEUGEOT","106","0%","","16/02/1999","BB954YV"
"V","","NEW HOLLAND","T6.155","0%","","","BBHHHBB"
"V","","DACIA","SANDERO","0%","","","BBNNNBB"
"V","WVWZZZ6NZXY234423","VOLKSWAGEN","POLO","0%","","15/04/1999","BC035ZH"
"V","ZCFC3580102277486","IVECO","DAILY","0%","","","BC075ZF"
"V","","AIXAM","GT","0%","","","BC111DD"
"V","W0L0SBF08X4319340","OPEL","CORSA","0%","","27/05/1999","BC133YC"
"V","WVWZZZ6NZXY334180","VOLKSWAGEN","POLO","0%","","","BC141YH"
"V","XMCLNDG1AXF035220","MITSUBISHI","SPACE STAR","0%","","","BC143FS"
"V","ZAR91600006056853","ALFA ROMEO","GTV","0%","","","BC488ZK"
"V","ZCFC3570102284081","IVECO","DAILY","0%","","","BC543VY"
"V","W0L0TGF35X2206125","OPEL","ASTRA","0%","","24/04/1999","BC557ZK"
"V","WAUZZZ8DZXA218347 ","AUDI","A4","0%","","01/01/1999","BC594YE"
"V","VF1FDAED520329183","RENAULT","MASTER","0%","","","BC597VJ"
"V","ZFA17600001197974","FIAT","PUNTO","0%","","","BC639JH"
"V","JN1CGUD22U0723205 ","NISSAN","KING CUB","0%","","","BC664XX"
"C","ZFA23000005548047","FIAT","DUCATO","0%","","20/05/1999","BC674YF"
"V","","AIXAM","GT","0%","","","BC767FZ"
"V","ZLA84000001404443","LANCIA","YPSILON","0%","","23/04/1999","BC787ZK"
"C","ZFA23000005681032","FIAT","DUCATO","0%","","23/04/1999","BC816ZK"
"V","VSSZZZ6KZXR287110","SEAT","IBIZA","0%","","","BC874YF"
"V","VF1FDACD520559469","RENAULT","MASTER","0%","","","BC929VX"
"V","","FIAT","PANDA","0%","","","BD093TB"
"V","ZFA17600001208617","FIAT","PUNTO","0%","","03/04/1999","BD139JG"
"V","VF1KC0EAF19659029","RENAULT","KANGOO","0%","","","BD230PS"
"V","VSKJVNR20U0376197","NISSAN","TERRANO","0%","","29/04/1999","BD308FT"
"V","VF1BB0S0F20349819","RENAULT","CLIO","0%","","","BD310SE"
"V","WVWZZZ6XZXW098312","VOLKSWAGEN","LUPO","0%","","","BD322JF"
"V","WVWZZZ1JZXB164323","VOLKSWAGEN","GOLF","0%","","","BD409JN"
"V","ZFA18500002008429","FIAT","MAREA","0%","","","BD456PP"
"V","WVWZZZ3BZYE010905","VOLKSWAGEN","PASSAT","0%","","","BD480RB"
"V","","FIAT","PANDA","0%","","","BD552RB"
"V","VF1CB0A0F19767082","RENAULT","CLIO","0%","","","BD566MK"
"V","WF0AXXGBVAXD42056","FORD","RIMOR","0%","","","BD607RF"
"V","ZLA84000001419828","LANCIA","YPSILON","0%","","","BD785FA"
"C","ZFA23000005715490","FIAT","DUCATO","100%","","","BD811CH"
"V","ZFA141A0001595980","FIAT","PANDA","0%","","","BD814FT"
"V","ZFA17600002782328","FIAT","PUNTO","0%","","19/05/1999","BD965SD"
"V","ZFA18700000267408","FIAT","SEICENTO","0%","","","BE030CW"
"V","","FORD","FOCUS","0%","","01/01/1999","BE135RA "
"V","","FIAT","PANDA","0%","","","BE178GR"
"V","","AIXAM","GT","0%","","","BE232AW"
"V","W0L0SBF08X6100808","OPEL","CORSA","0%","","","BE241RF"
"C","","MERCEDES","ATEGO","100%","","","BE257MA"
"V","JMB0NK940XP009961","MITSUBISHI","PAJERO","0%","","","BE261HF"
"V","","FIAT","SEICENTO","0%","","","BE648GN"
"V","ZLA84000001435437","LANCIA","YPSILON","0%","","","BE678GL"
"V","","VOLKSWAGEN","POLO","0%","","","BE705104"
"V","ZFA23000005589147","FIAT","DUCATO","0%","","03/08/1999","BE776PW"
"V","ZFA141A0001629548","FIAT","PANDA","0%","","","BE940GN"
"V","ZFA18600002027501","FIAT","MULTIPLA","0%","","","BE977RC"
"V","ZFA17800002713568","FIAT","STRADA","0%","","","BE990RD"
"V","","FIAT","PUNTO","0%","","","BF016LT"
"V","VWASBFTLOX1109869 ","NISSAN","CABSTAR","0%","","","BF016MX"
"V","JTDKV123X03109801","TOYOTA","YARIS","0%","","","BF056YM"
"V","ZLA83600003056113","LANCIA","DELTA","0%","","15/10/1999","BF203LJ"
"V","VF1BB0A0F20858308","RENAULT","CLIO","0%","","","BF216LP"
"V","ZLA22000012582313","LANCIA","ZETA","0%","","","BF307LZ"
"V","SJNEAAK11U3173096 ","NISSAN","MICRA","0%","","","BF339DG"
"V","VF1KC0EAF21135325","RENAULT","KANGOO","0%","","30/09/1999","BF407LD"
"V","JTDKV123000094226","TOYOTA","YARIS","0%","","28/10/1999","BF422LN"
"V","WV3ZZZ70ZXH076044","VOLKSWAGEN","TRANSPORTER","0%","","","BF490KC"
"V","WVWZZZ6XZYW017121","VOLKSWAGEN","LUPO","0%","","","BF598DM"
"V","","VOLKSWAGEN","GOLF","0%","","","BF598LL"
"V","SUPB04EJLXN077111","DAEWOO","FSO","0%","","","BF604MA"
"V","","IVECO","DAILY","0%","","","BF623MA"
"V","VSEETV03VNT211160","SUZUKI","VITARA","0%","","","BF631HW"
"V","ZFA175000P0068235","FIAT","COUPÃ","0%","","","BF649LN"
"V","WVWZZZ6NZXY338027","VOLKSWAGEN","POLO","0%","","","BF667LX"
"V","","FIAT","SEICENTO","0%","","","BF703LG"
"V","WBADL81000GX32560","BMW","SERIE 5 ","0%","","","BF755TV"
"C","JH2100010","DAEDONG","M32","0%","","","BF761T"
"V","VF31AHDZE52460945","PEUGEOT","106","0%","","","BF768HX"
"V","ZLA83900000010727","LANCIA","LYBRA","0%","","","BF896VC"
"V","VSKJVNR20U0380369 ","NISSAN","TERRANO","0%","","","BF960RE"
"V","VSKTVUR20U0381621","NISSAN","TERRANO","0%","","","BF964JA"
"V","","AIXAM","GT","0%","","","BG004JV"
