1,2,5,7,9,4,6,8,3,10
"AGAVIGLIANA02710","02710","AVIGLIANA","  ","0119348653","VIALE GANDHI, 5/D, 10051, AVIGLIANA","10051","02710@UNIPOLSAI.IT","AGENZIA DI ASSIFIN S.R.L.",""
"AGAVIGLIANA 02710","02710","AVIGLIANA ","  ","0119348653","","","","AGENZIA DI ASSIFIN S.R.L.",""
"AGASTI56652","56652","ASTI","  ","0141532100","PIAZZA GIOVANNI GORIA,1, 14100, ASTI","14100","56652@UNIPOLSAI.IT","AGENZIA DI ASSILAB DI PUPPIONE STEFANO E C. S.N.C.",""
"AGOULX35654","35654","OULX","  ","0122831082","VIA MONGINEVRO 84","10056","35654@UNIPOLSAI.IT","AGENZIA DI ASSINEVE S.N.C.",""
"AGBIELLA33027","33027","BIELLA","  ","0158493320","VIA TRENTO 35/B, 13900, BIELLA","13900","33027@UNIPOLSAI.IT","AGENZIA DI ASSINVEST SAS",""
"AGCALUSO01381","01381","CALUSO","TO","0119831555","V.MARTIRI D'ITALIA, 5/BIS, 10014, CALUSO","10014","01381@UNIPOLSAI.IT","AGENZIA DI ASSIPIU' SNC",""
"AGGALLIATE64473","64473","GALLIATE","  ","0321800400","VIALE DANTE ALIGHIERI 86","28066","64473@UNIPOLSAI.IT","AGENZIA DI ASSITICINO S.R.L.",""
"AGSETTIMO TORINESE","02522","SETTIMO TORINESE","TO","0118954272","VIA F. TURATI 3, 10036, SETTIMO TORINESE","10036","02522@UNIPOLSAI.IT","AGENZIA DI ASSITRE SNC",""
"AGBIELLA02623","02623","BIELLA","  ","01523774","VIA GRAMSCI, 9, 13900, BIELLA","13900","02623@UNIPOLSAI.IT","AGENZIA DI ASSI-UNISAI S.N.C.",""
"AGSANTHIA'01226","01226","SANTHIA'","TO","0161922184","C.SO S.IGNAZIO, 39, 13048, SANTHIA'","13048","01226@UNIPOLSAI.IT","AGENZIA DI ASTRO S.N.C.",""
"AG952","952","SAN GAVINO MONREALE","  ","0709339516","","","","AGENZIA DI ATZEI DALMAZIO",""
"AGBRA55269","55269","BRA","  ","0172412786","PIAZZA CARLO ALBERTO 16, 12042, BRA","12042","55269@UNIPOLSAI.IT","AGENZIA DI BARBERIS ASS.NI DI BARBERIS ENRICO &amp; C.",""
"AGBORGO SAN DALMAZZ45553","45553","BORGO SAN DALMAZZ","  ","0171269776","VIA LOVERA 69, 12011, BORGO SANDALMAZZO","12011","45553@UNIPOLSAI.IT","AGENZIA DI BASSINO S.A.S.DI BASSINO GEOM.MAURIZIO &amp;",""
"AGSALUZZO 2 58689","58689","SALUZZO 2 ","  ","017541940","","","","AGENZIA DI BERTONE UGO &amp; MILANO GIUSEPPE S.N.C.",""
"AGDRUENTO60541","60541","DRUENTO","  ","0119846438","V. TORINO 31, 10040","10040","60541@UNIPOLSAI.IT","AGENZIA DI BIERRE S.N.C.",""
"AGFOSSANO40149","40149","FOSSANO","  ","017261501","PIAZZA ROMANISIO 39, 12045, FOSSANO","12045","40149@UNIPOLSAI.IT","AGENZIA DI BIMA PAOLO",""
"AGCUORGNE'61436","61436","CUORGNE'","TO","0124651475","PIAZZA MARTIRI DELLA LIBERTA', 2, 10082, CUORGNE'","10082","61436@UNIPOLSAI.IT","AGENZIA DI BLANCHETTI MARITA",""
"AGALESSANDRIA72114","72114","ALESSANDRIA","  ","0131251388","VIA GALILEO GALILEI, 18","15121","72114@UNIPOLSAI.IT","AGENZIA DI BOBBIO LORENZO LUIGI",""
"AGSETTIMO TORINESE58851","58851","SETTIMO TORINESE","TO","0118005555","V. ITALIA 11/F, 10036, SETTIMO TORINESE","10036","58851@UNIPOLSAI.IT","AGENZIA DI BONAVITA S.N.C",""
"AGCHIERI52508","52508","CHIERI","  ","0119472448","VICOLO SANT'ANTONIO","10023","52508@UNIPOLSAI.IT","AGENZIA DI BONFERRARI ALBERTO E RIGHINI GUIDO SNC",""
"AGNOVARA30320","30320","NOVARA","  ","0321624000","LARGO LEONARDI 7","28100","30320@UNIPOLSAI.IT","AGENZIA DI BONINI ASS.NI SAS",""
"AGCOSSATO60760","60760","COSSATO","  ","0159842523","VL. PAJETTA 41","13836","60760@UNIPOLSAI.IT","AGENZIA DI BORGHESE ALBERTO",""
"AGNOVARA59927","59927","NOVARA","  ","032135601","C.SO VITTORIA 2","28100","59927@UNIPOLSAI.IT","AGENZIA DI BORGHI &amp; SPAINI S.N.C.",""
"AGACQUI TERME39408","39408","ACQUI TERME","  ","014457543","CORSO DANTE 16, 15011, ACQUI TERME","15011","39408@UNIPOLSAI.IT","AGENZIA DI BOTTERO E RICCI ASSICURAZIONI S.N.C.",""
"AGCIRIE'10168","10168","CIRIE'","TO","0119210156","CORSO NAZIONI UNITE 4","10073","10168@UNIPOLSAI.IT","AGENZIA DI BRACHET &amp; MODENA ASSICURAZIONI S.N.C",""
"AGSALUZZO39075","39075","SALUZZO","  ","017542626","VIA BAGNI SNC, 12037, SALUZZO","12037","39075@UNIPOLSAI.IT","AGENZIA DI BRAZZOLI &amp; C. S.R.L.",""
"AGVALENZA59157","59157","VALENZA","  ","0131943215","P.ZZA BENEDETTO CROCE 12, 15048, VALENZA","15048","59157@UNIPOLSAI.IT","AGENZIA DI BRULLO MAURIZIO/MILANO FABRIZIO",""
"AGCAMPO LIGURE59943","59943","CAMPO LIGURE","  ","010921168","","","","AGENZIA DI BRUZZONE MIRCOV",""
"AGTORINO59679","59679","TORINO","TO","0113352077","L.GO RACCONIGI 193","10141","59679@UNIPOLSAI.IT","AGENZIA DI BUSSA E FANGANO SNC",""
"AGVERCELLI39065","39065","VERCELLI","  ","0161219894","VIA TORQUATO TASSO, 26, 13100, VERCELLI","13100","39065@UNIPOLSAI.IT","AGENZIA DI C.&amp; B. ASSICURAZIONI S.N.C.",""
"AGTORINO59243","59243","TORINO","TO","011210455","V. VEROLENGO 64","10149","59243@UNIPOLSAI.IT","AGENZIA DI CALIGARIS PIETRO",""
"AGALBA 2 40104","40104","ALBA 2 ","  ","0173285607","","","","AGENZIA DI CALORIO SABRINA E BERNOCCO PAOLA SNC",""
"AGVIGUZZOLO40024","40024","VIGUZZOLO","  ","0131899349","VIA I MAGGIO, 71, 15058, VIGUZZOLO","15058","40024@UNIPOLSAI.IT","AGENZIA DI CALVARESI GIUSEPPE",""
"AGACQUI TERME47746","47746","ACQUI TERME","  ","0144356000","CORSO BAGNI 82","15011","47746@UNIPOLSAI.IT","AGENZIA DI CANCELLARA DI CANCELLARA ANTONIO &amp; C. SA",""
"AGTORINO57941","57941","TORINO","TO","011344287","C.SO UNIONE SOVIETICA 545","10135","57941@UNIPOLSAI.IT","AGENZIA DI CANNELLA GIUSEPPE",""
"AGMONDOVÃ58068","58068","MONDOVÃ","  ","017442664","PIAZZETTA BESIO, 3","12084","58068@UNIPOLSAI.IT","AGENZIA DI CARLE LUCA",""
"AGACQUI TERME41014","41014","ACQUI TERME","  ","0144322610","VIA TOGLIATTI, 2 ANG. C.SO DANTE, 15011, ACQUI TERME","15011","41014@UNIPOLSAI.IT","AGENZIA DI CAROZZI SAS",""
"AGTORINO59903","59903","TORINO","TO","0113099965","P. CATTANEO RICCARDO 17, 10137, TORINO","10137","59903@UNIPOLSAI.IT","AGENZIA DI CENTRO EUROPA S.N.C.",""
"AGCUNEO54409","54409","CUNEO","  ","0171602497","CORSO NIZZA 13","12100","54409@UNIPOLSAI.IT","AGENZIA DI CHIAVAZZA FEDERICO E MERLO CLAUDIO SNC",""
"AGMONDOVÃ45239","45239","MONDOVÃ","  ","017442864","PIAZZA ELLERO 27","12084","45239@UNIPOLSAI.IT","AGENZIA DI CHIONETTI ASS.NI SAS DI CHIONETTI E.",""
"AGTORINO64311","64311","TORINO","TO","0115563111","VIA DON MINZONI, 14, 10121, TORINO","10121","64311@UNIPOLSAI.IT","AGENZIA DI CIFARELLI GIORGIO",""
"AGCUNEO39278","39278","CUNEO","  ","0171693305","CORSO GARIBALDI 1","12100","39278@UNIPOLSAI.IT","AGENZIA DI CLASSERVICE S.R.L.",""
"AGTORINO39267","39267","TORINO","TO","011740813","CORSO TASSONI, 16, 10143, TORINO","10143","39267@UNIPOLSAI.IT","AGENZIA DI COLIA ASSICURAZIONI S.A.S",""
"AGALESSANDRIA30017","30017","ALESSANDRIA","  ","0131252993","CORSO TERESIO BORSALINO,10, 15121, ALESSANDRIA","15121","30017@UNIPOLSAI.IT","AGENZIA DI COSCIA GIANMARIO",""
"AGTORINO54876","54876","TORINO","TO","01119887380","VIA PALMIERI, 36, 10138, TORINO","10138","54876@UNIPOLSAI.IT","AGENZIA DI DALL'ARA RABAGLINO VENTURELLI SNC",""
"AGTORINO54800","54800","TORINO","TO","011533921","VIA AVIGLIANA, 14, 10138, TORINO","10138","54800@UNIPOLSAI.IT","AGENZIA DI D'ARRIGO GIAMPIERO",""
"AGLEINI'","60276","LEINI'","TO","0119989777","V. CARLO ALBERTO 69, 10040, LEINI'","10040","60276@UNIPOLSAI.IT","AGENZIA DI DE LEONARDO FRANCESCO",""
"AGTORINO","39076","TORINO","TO","0113247753","VIA OSOPPO 63, 10136, TORINO","10136","39076@UNIPOLSAI.IT","AGENZIA DI DELBOSCO &amp; GIOIOSA SNC",""
"AGCASALE MONFERRATO01719","01719","CASALE MONFERRATO","  ","014271020","C.SO MANACORDA 53","15033","01719@UNIPOLSAI.IT","AGENZIA DI DGA ASS.NI SNC DI GARRONE G. E M.",""
"AGCHIERI57151","57151","CHIERI","  ","0119470808","PIAZZA CAVOUR 1 - PIANO 1Â°","10023","57151@UNIPOLSAI.IT","AGENZIA DI DIERREERRE S.N.C. DI DE COLL PIER TANCRE",""
"AGVENARIA REALE59176","59176","VENARIA REALE","  ","0114527053","V. TRIPOLI 17","10078","59176@UNIPOLSAI.IT","AGENZIA DI DIGO GIANFRANCO/ABELLI RIBERI ALESSANDRO",""
"AGIVREA39346","39346","IVREA","  ","0125641056","VIA DELLE MINIERE 10, 10015, IVREA","10015","39346@UNIPOLSAI.IT","AGENZIA DI DOTT. ACTIS GIORGIO ASSICURAZIONI S.A.S.",""
"AGPINEROLO53147","53147","PINEROLO","  ","0121379234","V. VECCHIA DI BURIASCO 10/D, 10064, PINEROLO","10064","53147@UNIPOLSAI.IT","AGENZIA DI DUE ESSE CONS.ZE DI M. STOLFA &amp; C. SAS",""
"AGSAN MAURO TORINESE","39222","SAN MAURO TORINESE","TO","0118224612","VIA MARTIRI DELLA LIBERTA' 105, 10099, SAN MAURO TORINESE","10099","39222@UNIPOLSAI.IT","AGENZIA DI DUEEMME ASSICURA SNC",""
"AGVERCELLI43504","43504","VERCELLI","  ","016169251","VIA DANTE 66, 13100, VERCELLI","13100","43504@UNIPOLSAI.IT","AGENZIA DI DUELLA PATRIZIA",""
"AGCUNEO40178","40178","CUNEO","  ","0171480841","VIA SALUZZO 40, 12100, CUNEO","12100","40178@UNIPOLSAI.IT","AGENZIA DI EFFE.A DI ULIANA ANDREA &amp; C. SAS",""
"AGNOVI LIGURE53064","53064","NOVI LIGURE","  ","01432212","CORSO ROMUALDO MARENCO 89, 15067, NOVI LIGURE","15067","53064@UNIPOLSAI.IT","AGENZIA DI EMILIO CARBONE SAS",""
"AGRACCONIGI59216","59216","RACCONIGI","  ","017285253","VIA LAURA GARELLO FERRARI 6, 12035, RACCONIGI","12035","59216@UNIPOLSAI.IT","AGENZIA DI ERRECI DI NANO ALDO E C. SNC",""
"AGTORINO59562","59562","TORINO","TO","0118134322","C.SO REGINA MARGHERITA 65, 10124, TORINO","10124","59562@UNIPOLSAI.IT","AGENZIA DI F.G. S.N.C. DI FELLINE PAOLA E GOLZIO G",""
"AGMONCALIERI10830","10830","MONCALIERI","TO","0116407873","STRADA TORINO 1, 10024, MONCALIERI","10024","10830@UNIPOLSAI.IT","AGENZIA DI F.LLI VITERITTI S.N.C.",""
"AGBEINASCO56701","56701","BEINASCO","TO","0113490326","V. DONIZETTI 2, 10092, BEINASCO","10092","56701@UNIPOLSAI.IT","AGENZIA DI FERRANTE PELLEGRINO",""
"AGTORINO53787","53787","TORINO","TO","0113853042","VIA MILLIO, 57/H","10141","53787@UNIPOLSAI.IT","AGENZIA DI FORLA MARTINA",""
"AGMONDOVÃ48027","48027","MONDOVÃ","  ","0174554487","P.ZZA ELLERO 2","12084","48027@UNIPOLSAI.IT","AGENZIA DI FRANCO ALESSIO",""
"AGMONCALIERI","64632","MONCALIERI","TO","011641022","VIA BRUNO BUOZZI, 9G, 10024, MONCALIERI","10024","64632@UNIPOLSAI.IT","AGENZIA DI FULCRO S.R.L.",""
"AGVERCELLI59200","59200","VERCELLI","  ","0161250393","VIA DANTE ALIGHIERI 59","13100","59200@UNIPOLSAI.IT","AGENZIA DI FUNICIELLO ROBERTO - IBERTIS GIOVANNI S.",""
"AGVERCELLI01336","01336","VERCELLI","  ","0161253722","VIA A. BORGOGNA","13100","01336@UNIPOLSAI.IT","AGENZIA DI FUTURA DI TURCONI G. E C. SNC",""
"AGMONCALIERI45708","45708","MONCALIERI","TO","011641018","VIA SAN VINCENZO, 4, 10024, MONCALIERI","10024","45708@UNIPOLSAI.IT","AGENZIA DI GABELLOTTO GIOVANNI",""
"AGTORINO64532","64532","TORINO","TO","0117410543","C.SO TASSONI, 25","10143","64532@UNIPOLSAI.IT","AGENZIA DI GAGLIA SERVIZI ASSICURATIVI S.A.S",""
"AGCHIVASSO","42488","CHIVASSO","TO","0119111838","CORSO GALILEO FERRARIS 99, 10034, CHIVASSO","10034","42488@UNIPOLSAI.IT","AGENZIA DI GALETTO E PEPINO SNC DI ALDO PEPINO E C.",""
"AGVERCELLI45391","45391","VERCELLI","  ","0161219430","VIA LAVINY 2","13100","45391@UNIPOLSAI.IT","AGENZIA DI GARIAZZO PAOLO SILVANO",""
"AGNICHELINO58126","58126","NICHELINO","TO","0116809468","VIA GIUSEPPE GIUSTI 10, 10042, NICHELINO","10042","58126@UNIPOLSAI.IT","AGENZIA DI GESMA S.N.C. DI BOERO SABRINA, CREMASCO",""
"AGNICHELINO 158126","58126","NICHELINO 1","  ","0116809468","","","","AGENZIA DI GESMA S.N.C. DI BOERO SABRINA, CREMASCO",""
"AGRIVAROLO CANAVESE58610","58610","RIVAROLO CANAVESE","TO","012428131","V. N.GALLO PECCA 22, 10086, RIVAROLO CANAVESE","10086","58610@UNIPOLSAI.IT","AGENZIA DI GHERLONE MARCO",""
"AGALESSANDRIA42610","42610","ALESSANDRIA","  ","0131266210","P.ZZA D'ANNUNZIO, 2","15121","42610@UNIPOLSAI.IT","AGENZIA DI GHO SAS DI GHO LUISELLA &amp; C.",""
"AGALBA54059","54059","ALBA","  ","017328733","VIA OGNISSANTI, 32/1","12051","54059@UNIPOLSAI.IT","AGENZIA DI GIACCA FILIPPO",""
"AGCIRIE'01896","01896","CIRIE'","TO","0119210554","VIA A. D'ORIA, 14/10, 10073, CIRIE'","10073","01896@UNIPOLSAI.IT","AGENZIA DI GIORDANO MAURIZIO",""
"AGCHIVASSO","54065","CHIVASSO","TO","0119137602","VIA TORINO, 98","10034","54065@UNIPOLSAI.IT","AGENZIA DI GIUSEPPE GERBINO SAS DI GERBINO GIUSEPPE",""
"AGRIVOLI51168","51168","RIVOLI","TO","0119597243","CORSO FRANCIA, 103","10098","51168@UNIPOLSAI.IT","AGENZIA DI GRUPPO SAF SAS",""
"AGTORINO72444","72444","TORINO","TO","0118125025","CORSO REGINA MARGHERITA, 29, 10124, TORINO","10124","72444@UNIPOLSAI.IT","AGENZIA DI I.T. SRL",""
"AGCUNEO65026","65026","CUNEO","  ","0171694717","V. XXVIII APRILE 17","12100","65026@UNIPOLSAI.IT","AGENZIA DI INSURANCE FOCAL POINT S.R.L.",""
"AGIVREA39379","39379","IVREA","  ","0125627555","VIA CIRCONVALLAZIONE 74","10015","39379@UNIPOLSAI.IT","AGENZIA DI IVREASSICURA S.R.L.",""
"AGCUNEO35124","35124","CUNEO","  ","0171693111","VIA ASILO 2, 12100, CUNEO","12100","35124@UNIPOLSAI.IT","AGENZIA DI LA GRANDA ASSICURAZIONI S.N.C.",""
"AGCASALE MONFERRATO39266","39266","CASALE MONFERRATO","  ","0142781575","VIA B. BUOZZI, 84/A, ","15033","39266@UNIPOLSAI.IT","AGENZIA DI LANZA GRAZIELLA",""
"AGSALUZZO53301","53301","SALUZZO","  ","017542652","CORSO PIEMONTE, 15","12037","53301@UNIPOLSAI.IT","AGENZIA DI LINGUA GIANLUCA",""
"AGGASSINO TORINESE","54950","GASSINO TORINESE","TO","0119606309","CORSO ITALIA, 125, 10090, GASSINO TORINESE","10090","54950@UNIPOLSAI.IT","AGENZIA DI LOBBIA PAOLO",""
"AGALESSANDRIA56554","56554","ALESSANDRIA","  ","0131254761","V. G.BORSALINO 19, 15121, ALESSANDRIA","15121","56554@UNIPOLSAI.IT","AGENZIA DI LUPARIA PIER LUIGI",""
"AGNOVARA40161","40161","NOVARA","  ","0321611383","VIA MARCONI, 12/F","28100","40161@UNIPOLSAI.IT","AGENZIA DI MAMBRINI RODOLFO &amp; C. S.A.S.",""
"AGVENARIA01164","01164","VENARIA","  ","0114527786","VIALE BURIDANI N. 53","10078","01164@UNIPOLSAI.IT","AGENZIA DI MANCIN SANTINO",""
"AGGRUGLIASCO57170","57170","GRUGLIASCO","  ","011784747","V.LE ECHIROLLES 8","10095","57170@UNIPOLSAI.IT","AGENZIA DI MANZELLA GIOVANNI",""
"AGGARESSIO59598","59598","GARESSIO","  ","017481080","VIA LEPETIT 15","12075","59598@UNIPOLSAI.IT","AGENZIA DI MAO ASSICURAZIONI S.N.C. DI MAO CRISTINA",""
"AGCHIERI10133","10133","CHIERI","  ","0119414452","VIA CESARE BATTISTI, 21","10023","10133@UNIPOLSAI.IT","AGENZIA DI MARTINELLO ASS.NI S.N.C.",""
"AGALESSANDRIA54257","54257","ALESSANDRIA","  ","013140740","C.SO VIRGINIA MARINI 61/C","15121","54257@UNIPOLSAI.IT","AGENZIA DI MASO RICCARDO",""
"AGTORINO","49226","TORINO","TO","0116966381","VIA NIZZA 187","10126","49226@UNIPOLSAI.IT","AGENZIA DI MASSOLA E CANE DI MASSOLA A. E CANE M.L.",""
"AGTORINO10785","10785","TORINO","TO","0117791496","CORSO PESCHIERA 309, 10141, TORINO","10141","10785@UNIPOLSAI.IT","AGENZIA DI MEIRONE FILIPPO",""
"AGCIRIE'57165","57165","CIRIE'","TO","0119211822","VIA DANTE ALIGHIERI 11, 10073, CIRIE'","10073","57165@UNIPOLSAI.IT","AGENZIA DI MICHELETTA E NEPOTE S.N.C.",""
"AGTORTONA64890","64890","TORTONA","  ","0131861203","VIA MONTEMERLO 17","15057","64890@UNIPOLSAI.IT","AGENZIA DI MIELE ASSICURAZIONI SNC",""
"AGVILLAR PEROSA59332","59332","VILLAR PEROSA","  ","012151052","V. NAZIONALE 58","10069","59332@UNIPOLSAI.IT","AGENZIA DI MONTI WALTER/CAVALLINI SUSANNA",""
"AGIMPERIA 239584","39584","IMPERIA 2","  ","0183291820","","","","AGENZIA DI MOTTOLA &amp; CARLI SRLS",""
"AGTORINO","49121","TORINO","TO","011503197","LARGO RE UMBERTO, 118, 10128, TORINO","10128","49121@UNIPOLSAI.IT","AGENZIA DI MURATORE STEFANO",""
"AGTORINO10310","10310","TORINO","TO","0115216174","VIA ASSAROTTI 7, 10122, TORINO","10122","10310@UNIPOLSAI.IT","AGENZIA DI MVM ASSICURAZIONI S.N.C.",""
"AGTORINO34398","34398","TORINO","TO","0114376744","C. REGINA MARGHERITA 239","10144","34398@UNIPOLSAI.IT","AGENZIA DI NICLOT ASSICURAZIONI SNC",""
"AGNOVARA54136","54136","NOVARA","  ","0321640192","VIA XX SETTEMBRE, 38","28100","54136@UNIPOLSAI.IT","AGENZIA DI NICOLO' SABRINA",""
"AGBORGARO TORINESE46018","46018","BORGARO TORINESE","  ","0114501903","VIA LANZO 187, 10071, BORGARO TORINESE","10071","46018@UNIPOLSAI.IT","AGENZIA DI NOVELLI FABIO",""
"AGTORINO53598","53598","TORINO","TO","011740050","CORSO FRANCIA N. 204, 10145, TORINO","10145","53598@UNIPOLSAI.IT","AGENZIA DI PALONTA,SPADAFORA,AVALLE S.N.C",""
"AGMEDE02441","02441","MEDE","  ","038481089","CORSO ITALIA 7","27035","02441@UNIPOLSAI.IT","AGENZIA DI PARAPORTI ASSICURAZIONI S.N.C.",""
"AGNOVI LIGURE45257","45257","NOVI LIGURE","  ","0143743290","CORSO ROMUALDO MARENGO 39/2","15067","45257@UNIPOLSAI.IT","AGENZIA DI PARODI ROBERTO",""
"AGTORINO59851","59851","TORINO","TO","0115681785","C.SO GALILEO FERRARIS 110, 10129, TORINO","10129","59851@UNIPOLSAI.IT","AGENZIA DI PECILE GIANFRANCO S.A.S. &amp; C.",""
"AGALESSANDRIA10229","10229","ALESSANDRIA","  ","013168131","PIAZZA MARCONI, 11, 15121, ALESSANDRIA","15121","10229@UNIPOLSAI.IT","AGENZIA DI PIEMME SERVIZI AS.SAS DI P.MERLO &amp; C",""
"AGCIRIE'34191","34191","CIRIE'","TO","0119209620","PIAZZA CASTELLO, 31/B, 10073, CIRIE'","10073","34191@UNIPOLSAI.IT","AGENZIA DI PLURIASS S.A.S. DI BRIGOTTI REMO &amp; C.",""
"AGNOVARA39357","39357","NOVARA","  ","0321629208","VIA GIOTTO 2","28100","39357@UNIPOLSAI.IT","AGENZIA DI PLURIASS SRL",""
"AGOVADA58171","58171","OVADA","  ","014380426","VIA TORINO 121 INTERNO 1, 15076, OVADA","15076","58171@UNIPOLSAI.IT","AGENZIA DI POLIDORI PAOLO GABRIELE",""
"AGCUNEO45124","45124","CUNEO","  ","017166401","CORSO NIZZA 18","12100","45124@UNIPOLSAI.IT","AGENZIA DI PRANDI ASSICURAZIONI DI PRANDI ENZO E C.",""
"AGSALUZZO45319","45319","SALUZZO","  ","017544614","V. DENINA 1/B, 12037, SALUZZO","12037","45319@UNIPOLSAI.IT","AGENZIA DI RENATO RAINA ASSICURAZIONI SAS",""
"AGVERCELLI51249","51249","VERCELLI","  ","0161213030","C.SO PRESTINARI 14/B, 13100, VERCELLI","13100","51249@UNIPOLSAI.IT","AGENZIA DI RIZZI SRL",""
"AGCARMAGNOLA53921","53921","CARMAGNOLA","  ","0119773300","PIAZZA IV MARTIRI 10","10022","53921@UNIPOLSAI.IT","AGENZIA DI ROBERTO BERTONE SAS",""
"AGALBA02720","02720","ALBA","  ","0173284190","CORSO PIAVE, 174/E","12051","02720@UNIPOLSAI.IT","AGENZIA DI ROERLANGHE SNC DI PEIRA,CASELLA E TESIO",""
"AGCASALE MONFERRATO10223","10223","CASALE MONFERRATO","  ","014255141","VIA MONTEBELLO 1/A, 15033, CASALE MONFERRATO","15033","10223@UNIPOLSAI.IT","AGENZIA DI S.C. ASSICURAZIONI S.N.C.",""
"AGCASALE 10223","10223","CASALE MONFERRATO","  ","014255141","","","","AGENZIA DI S.C. ASSICURAZIONI S.N.C.",""
"AGASTI64261","64261","ASTI","  ","0141594317","VIA A. BROFFERIO 56 - ANGOLO VIA COMENTINA, 14100, ASTI","14100","64261@UNIPOLSAI.IT","AGENZIA DI SACCON ROBERTO E SONAGLIA LUCA SNC",""
"AGSANTHIA'60350","60350","SANTHIA'","TO","0161930893","CORSO SANTO IGNAZIO 43/C, 13048, SANTHIA'","13048","60350@UNIPOLSAI.IT","AGENZIA DI SAI ASSICURAZIONI SANTHIA' S.N.C.",""
"AGSAN MAURO TORINESE58668","58668","SAN MAURO TORINESE","  ","0118222730","VIA DEL PORTO 2","10099","58668@UNIPOLSAI.IT","AGENZIA DI SAI SAN MAURO SNC DI CERUTTI E PAPORELLO",""
"AGCOLLEGNO56987","56987","COLLEGNO","TO","0114053269","V. MINGHETTI MARCO 58","10093","56987@UNIPOLSAI.IT","AGENZIA DI SANTACROCE FRANCESCO PIETRO",""
"AGSANTENA62586","62586","SANTENA","  ","0119492718","V. CAVOUR 97","10026","60586@UNIPOLSAI.IT","AGENZIA DI SANTENA-TROFARELLO S.N.C. DI ROCCI RIS M",""
"AGCASALE MONFERRATO64635","64635","CASALE MONFERRATO","  ","014271666","PIAZZA SAN FRANCESCO 7, 15033, CASALE MONFERRATO","15033","64635@UNIPOLSAI.IT","AGENZIA DI SCARRONE SANDRO E DUSIO ROBERTO S.N.C.",""
"AGIVREA 4 39425","39425","IVREA 4 ","  ","0125616462 ","","","","AGENZIA DI SIRIO ASSICURA SNC",""
"AGMONCALIERI42639","42639","MONCALIERI","  "," 011643544","","","","AGENZIA DI SPIEZIO LUCA",""
"AGMONCALIERI42639","42639","MONCALIERI","TO","011643544","C.SO ROMA,1/3, 10024, MONCALIERI","10024","42639@UNIPOLSAI.IT","AGENZIA DI SPIEZIO LUCA",""
"AGBRA52412","52412","BRA","  ","0172412966","PIAZZA CARLO ALBERTO, 35","12042","52412@UNIPOLSAI.IT","AGENZIA DI STENDARDO MATTEO",""
"AGMONCALIERI10294","10294","MONCALIERI","TO","0116051849","VIA PASTRENGO 106, 10024, MONCALIERI","10024","10294@UNIPOLSAI.IT","AGENZIA DI STUDIO ASSICURATIVO S.N.C",""
"AGOVADA42491","42491","OVADA","  ","0143822573","VIA PIAVE 21/2, 15076, OVADA","15076","42491@UNIPOLSAI.IT","AGENZIA DI SULTANA MARCELLO",""
"AGTORINO57674","57674","TORINO","TO","011350129"," CORSO SEBASTOPOLI 310/1","10136","57674@UNIPOLSAI.IT","AGENZIA DI T.C.M. SNC DI MARZOLLA GIORGIO",""
"AGCIRIE'53621","53621","CIRIE'","TO","0119210269","VIA ROSMINI 28","10073","53621@UNIPOLSAI.IT","AGENZIA DI TERZOLO E MORABITO SNC",""
"AGFOSSANO57476","57476","FOSSANO","  ","017261411","V. CAVOUR 7","12045","57476@UNIPOLSAI.IT","AGENZIA DI TESTA ROBERTO",""
"AGACQUI TERME01129","01129","ACQUI TERME","  ","01129","PIAZZA G. MATTEOTTI 1Ã1 BIS","15011","01129@UNIPOLSAI.IT","AGENZIA DI UNI LABOR DI POGGIO &amp; OLIVIERI S",""
"AGCOSSATO02621","02621","COSSATO","  ","015980745","VIALE PAJETTA 6, 13836, COSSATO","13836","02621@UNIPOLSAI.IT","AGENZIA DI UNIFOND SRL",""
"AGNOVI LIGURE02489","02489","NOVI LIGURE","  ","014375274","C.PAVESE 43/8, 15067, NOVI LIGURE","15067","02489@UNIPOLSAI.IT","AGENZIA DI UNINOVA SRL",""
"AGBUSSOLENO64778","64778","BUSSOLENO","  ","0122641671","VIA TRAFORO, 12/A","10053","64778@UNIPOLSAI.IT","AGENZIA DI VALSUSA SRL",""
"AGCHIVASSO","49272","CHIVASSO","TO","0119101504","VIA LUNGO PIAZZA D'ARMI, 2, 10034, CHIVASSO","10034","49272@UNIPOLSAI.IT","AGENZIA DI VARETTO ASSNI SNC",""
"AGCHIVASSO32178","32178","CHIVASSO","TO","0119101007","VIA TORINO, 78, 10034, CHIVASSO","10034","32178@UNIPOLSAI.IT","AGENZIA DI VERDINI ASSICURAZIONI SNC",""
"AGCUORGNE'10240","10240","CUORGNE'","TO","012468587","VIA TORINO 5, 10082, CUORGNE'","10082","10240@UNIPOLSAI.IT","AGENZIA DI VIANINI DAVIDE",""
"AGRIVAROLO CANAVESE53771","53771","RIVAROLO CANAVESE","TO","012429454","CORSO ITALIA, 44","10086","53771@UNIPOLSAI.IT","AGENZIA DI VIRONDA MAURIZIO",""
"AGTORINO61408","61408","TORINO","TO","011386242","C.SO PESCHIERA, 241/A","10141","61408@UNIPOLSAI.IT","AGENZIA DI ZECCHINO S.A.S. DI ZECCHINO MARIA &amp; C.",""
"AGMILANO 21340","1340","MILANO 2","  ","0248084970","","","","AGENZIA DIPENDENTI",""
